               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,            0.069609,            0.028117,          3.3712e-08,              0.7311,             0.67261,             0.71728,             0.28485,            0.068863,             0.03185,          3.2703e-08,            0.007525,            0.007525,            0.007525
                 152,            0.070794,            0.026042,          3.3762e-08,             0.73683,             0.70263,             0.72607,             0.28108,            0.068279,            0.031539,          3.2797e-08,           0.0075085,           0.0075085,           0.0075085
                 153,            0.071976,            0.030706,          3.3628e-08,             0.75682,             0.69887,             0.73157,             0.28507,            0.067141,            0.031842,          3.3086e-08,            0.007492,            0.007492,            0.007492
                 154,            0.072725,            0.031211,          3.3926e-08,              0.7509,             0.66698,             0.71003,              0.2805,            0.068507,            0.032005,          3.2711e-08,           0.0074755,           0.0074755,           0.0074755
                 155,            0.070787,             0.02641,          3.3777e-08,             0.77453,             0.69981,             0.74303,             0.29282,            0.067993,            0.031984,          3.2753e-08,            0.007459,            0.007459,            0.007459
                 156,             0.06824,            0.027093,           3.389e-08,             0.74146,             0.69231,             0.72688,             0.28514,            0.067963,             0.03175,          3.2796e-08,           0.0074425,           0.0074425,           0.0074425
                 157,            0.070821,            0.027848,          3.3825e-08,             0.75312,             0.64822,             0.70048,             0.27871,            0.068594,            0.032316,          3.2608e-08,            0.007426,            0.007426,            0.007426
                 158,            0.072322,             0.02956,          3.3849e-08,             0.76367,             0.66792,             0.71922,             0.28656,            0.068384,             0.03165,           3.281e-08,           0.0074095,           0.0074095,           0.0074095
                 159,            0.068777,            0.026084,          3.3899e-08,              0.7325,             0.69043,             0.72444,              0.2851,             0.06788,            0.031431,          3.2797e-08,            0.007393,            0.007393,            0.007393
                 160,            0.070792,            0.025056,          3.4129e-08,             0.74433,             0.71281,             0.73662,             0.29215,            0.068069,            0.032602,          3.3204e-08,           0.0073765,           0.0073765,           0.0073765
                 161,            0.072712,            0.029024,          3.3898e-08,             0.76043,             0.66401,             0.72525,             0.28855,             0.06865,            0.031748,           3.265e-08,             0.00736,             0.00736,             0.00736
                 162,            0.071577,            0.027826,           3.393e-08,             0.73835,             0.71107,             0.74091,             0.29563,            0.067853,            0.031619,          3.2666e-08,           0.0073435,           0.0073435,           0.0073435
                 163,            0.070618,            0.028482,          3.3893e-08,             0.73472,             0.69325,             0.71692,              0.2787,             0.06916,            0.031638,          3.2494e-08,            0.007327,            0.007327,            0.007327
                 164,            0.069259,            0.025447,          3.3829e-08,             0.75866,             0.69418,             0.72147,             0.28528,            0.068449,            0.031476,          3.2631e-08,           0.0073105,           0.0073105,           0.0073105
                 165,            0.070557,            0.029867,          3.3648e-08,             0.72812,             0.67824,             0.70636,             0.28569,            0.068233,             0.03198,          3.2627e-08,            0.007294,            0.007294,            0.007294
                 166,             0.06865,            0.026228,          3.3804e-08,             0.75652,             0.67073,             0.71316,             0.28384,            0.068934,            0.031854,          3.2654e-08,           0.0072775,           0.0072775,           0.0072775
                 167,            0.066993,            0.024995,          3.3411e-08,             0.74424,             0.66604,             0.70108,             0.27056,             0.06916,            0.031262,          3.2502e-08,            0.007261,            0.007261,            0.007261
                 168,            0.069947,            0.027078,          3.3592e-08,             0.73024,             0.71951,              0.7383,             0.28933,            0.068145,            0.032322,          3.2943e-08,           0.0072445,           0.0072445,           0.0072445
                 169,            0.071277,            0.026748,          3.3831e-08,             0.73709,             0.72326,             0.74292,             0.29197,            0.068568,             0.03166,          3.2883e-08,            0.007228,            0.007228,            0.007228
                 170,            0.071373,             0.02923,          3.3769e-08,             0.75361,             0.69512,             0.73691,             0.28774,            0.068189,            0.031492,          3.2945e-08,           0.0072115,           0.0072115,           0.0072115
                 171,              0.0693,            0.027617,          3.3348e-08,             0.75996,             0.63855,             0.68802,             0.26171,            0.070256,            0.031343,           3.239e-08,            0.007195,            0.007195,            0.007195
                 172,            0.071364,            0.027984,          3.3712e-08,             0.74691,             0.69764,              0.7058,             0.26418,            0.069944,            0.031811,          3.2877e-08,           0.0071785,           0.0071785,           0.0071785
                 173,            0.074198,             0.02897,          3.3593e-08,             0.74781,             0.70656,             0.73429,             0.29667,            0.067999,            0.031439,          3.2999e-08,            0.007162,            0.007162,            0.007162
                 174,            0.069235,            0.029001,          3.3674e-08,             0.75832,             0.71388,             0.73997,             0.28985,            0.068097,            0.031115,          3.2818e-08,           0.0071455,           0.0071455,           0.0071455
                 175,            0.073733,            0.031086,          3.4037e-08,             0.76258,             0.69887,             0.74046,             0.29398,            0.067399,             0.03132,          3.2877e-08,            0.007129,            0.007129,            0.007129
                 176,            0.071063,            0.029596,          3.3715e-08,             0.74865,             0.70075,             0.72738,             0.29889,            0.067336,            0.030936,          3.2777e-08,           0.0071125,           0.0071125,           0.0071125
                 177,             0.06992,             0.02893,          3.3656e-08,             0.75497,             0.67347,             0.71405,             0.28031,            0.068453,            0.031464,          3.2498e-08,            0.007096,            0.007096,            0.007096
                 178,            0.066423,            0.024478,          3.3536e-08,             0.74316,             0.69217,             0.71831,             0.28258,            0.068321,             0.03185,          3.2526e-08,           0.0070795,           0.0070795,           0.0070795
                 179,            0.072484,            0.031321,          3.3759e-08,             0.78111,             0.66617,             0.72657,             0.28727,            0.067588,            0.031577,          3.2636e-08,            0.007063,            0.007063,            0.007063
                 180,            0.072769,            0.030704,          3.3813e-08,             0.76444,             0.67824,             0.72419,             0.28315,            0.068969,            0.031381,          3.2854e-08,           0.0070465,           0.0070465,           0.0070465
                 181,             0.06921,            0.026353,          3.3992e-08,             0.76635,             0.69887,             0.74353,             0.29624,            0.067688,            0.031439,          3.2949e-08,             0.00703,             0.00703,             0.00703
                 182,            0.067927,            0.027402,          3.3958e-08,             0.73682,              0.7242,             0.74019,              0.2922,            0.067699,            0.032539,          3.3066e-08,           0.0070135,           0.0070135,           0.0070135
                 183,            0.068607,             0.02878,          3.3901e-08,             0.73081,             0.69271,             0.72515,             0.29053,            0.067943,            0.031119,          3.2946e-08,            0.006997,            0.006997,            0.006997
                 184,            0.068172,            0.024509,          3.3879e-08,              0.7778,             0.65947,             0.71814,             0.28376,            0.067963,            0.031474,          3.2674e-08,           0.0069805,           0.0069805,           0.0069805
                 185,            0.070806,             0.02823,          3.3972e-08,             0.78438,             0.65862,             0.71503,             0.28712,            0.067711,            0.031436,          3.2746e-08,            0.006964,            0.006964,            0.006964
                 186,            0.069557,            0.027731,          3.3658e-08,             0.76724,             0.68574,             0.72975,             0.29214,            0.067212,            0.031264,          3.2766e-08,           0.0069475,           0.0069475,           0.0069475
                 187,            0.068736,            0.027392,          3.3514e-08,             0.74804,             0.69905,             0.72302,             0.27936,            0.067978,             0.03118,          3.2647e-08,            0.006931,            0.006931,            0.006931
                 188,            0.071164,             0.02922,          3.3563e-08,             0.75849,             0.69794,             0.72148,             0.28398,            0.069215,            0.031519,          3.2673e-08,           0.0069145,           0.0069145,           0.0069145
                 189,            0.069824,            0.027237,          3.3884e-08,             0.74772,             0.69043,             0.72002,             0.29176,            0.067381,            0.031317,          3.2852e-08,            0.006898,            0.006898,            0.006898
                 190,            0.070105,             0.02933,          3.4127e-08,              0.7559,             0.68557,             0.73305,             0.28996,            0.068276,            0.031362,          3.2853e-08,           0.0068815,           0.0068815,           0.0068815
                 191,            0.072218,            0.028331,          3.4119e-08,              0.7428,             0.71013,             0.74186,             0.28936,            0.067959,             0.03179,          3.2882e-08,            0.006865,            0.006865,            0.006865
                 192,            0.070006,            0.031926,          3.3802e-08,             0.77069,             0.68762,             0.73423,             0.30533,            0.067216,            0.031346,          3.2939e-08,           0.0068485,           0.0068485,           0.0068485
                 193,            0.068753,            0.026674,          3.3918e-08,             0.75589,             0.64777,             0.67826,             0.25209,            0.069169,            0.030917,          3.2698e-08,            0.006832,            0.006832,            0.006832
                 194,            0.073752,            0.028415,          3.3818e-08,             0.78981,             0.67328,             0.73693,             0.29501,             0.06641,            0.030906,          3.2717e-08,           0.0068155,           0.0068155,           0.0068155
                 195,            0.068299,            0.025565,          3.3814e-08,             0.75859,             0.66792,             0.72219,              0.2854,            0.067706,            0.031399,          3.2579e-08,            0.006799,            0.006799,            0.006799
                 196,            0.069541,            0.028551,          3.3489e-08,             0.77764,             0.69878,              0.7503,             0.30909,            0.066401,            0.030747,          3.2705e-08,           0.0067825,           0.0067825,           0.0067825
                 197,            0.068895,            0.027871,           3.361e-08,              0.7702,             0.68229,              0.7241,             0.29605,            0.066812,            0.031376,          3.2612e-08,            0.006766,            0.006766,            0.006766
                 198,            0.071473,            0.030124,          3.3693e-08,             0.78213,             0.70732,             0.74332,             0.29778,            0.066583,            0.031351,           3.279e-08,           0.0067495,           0.0067495,           0.0067495
                 199,            0.070716,             0.02555,          3.3713e-08,             0.74866,             0.68386,             0.72197,             0.29334,            0.067632,            0.031441,          3.2523e-08,            0.006733,            0.006733,            0.006733
                 200,            0.071965,             0.03019,          3.3784e-08,             0.75338,             0.69065,             0.72209,             0.29186,            0.067692,            0.031633,          3.2644e-08,           0.0067165,           0.0067165,           0.0067165
                 201,             0.07226,             0.03056,          3.3906e-08,             0.75787,             0.68708,              0.7272,             0.29378,            0.067641,            0.031633,           3.268e-08,              0.0067,              0.0067,              0.0067
                 202,            0.068941,            0.027467,          3.3875e-08,             0.75572,             0.69418,             0.73081,             0.29099,            0.068245,            0.031483,          3.2406e-08,           0.0066835,           0.0066835,           0.0066835
                 203,             0.07138,            0.030031,          3.3663e-08,             0.74715,             0.70356,              0.7444,             0.29792,            0.068137,            0.031318,          3.2694e-08,            0.006667,            0.006667,            0.006667
                 204,            0.069445,            0.026038,          3.3831e-08,             0.76229,              0.7045,             0.74857,             0.29604,            0.068251,            0.031569,          3.2645e-08,           0.0066505,           0.0066505,           0.0066505
                 205,            0.070209,            0.027861,          3.3579e-08,             0.75067,             0.69981,             0.72507,             0.28876,            0.067814,            0.031417,          3.2803e-08,            0.006634,            0.006634,            0.006634
                 206,            0.066636,            0.024406,          3.3554e-08,             0.75006,             0.67917,             0.71323,             0.28271,            0.068361,            0.031742,          3.2739e-08,           0.0066175,           0.0066175,           0.0066175
                 207,            0.069691,            0.028686,          3.3716e-08,             0.73909,             0.66417,              0.7173,               0.285,            0.067622,            0.031906,          3.2539e-08,            0.006601,            0.006601,            0.006601
                 208,            0.068874,            0.029004,          3.3597e-08,             0.74767,             0.69418,             0.73002,             0.29695,            0.066342,            0.031545,          3.2726e-08,           0.0065845,           0.0065845,           0.0065845
                 209,            0.071151,            0.028774,           3.357e-08,             0.76433,              0.6967,             0.72128,             0.28781,            0.067215,            0.031615,          3.2556e-08,            0.006568,            0.006568,            0.006568
                 210,            0.067384,            0.026939,          3.3628e-08,             0.75509,             0.70571,               0.734,              0.2984,            0.067201,            0.030938,          3.2693e-08,           0.0065515,           0.0065515,           0.0065515
                 211,            0.070351,            0.031522,          3.3475e-08,             0.76796,             0.69546,             0.74517,             0.30197,            0.067167,            0.030663,          3.2542e-08,            0.006535,            0.006535,            0.006535
                 212,            0.067593,            0.026691,          3.3482e-08,             0.77046,             0.68644,             0.73105,              0.2913,            0.067927,            0.031559,           3.234e-08,           0.0065185,           0.0065185,           0.0065185
                 213,            0.069736,            0.026927,          3.3596e-08,             0.75297,             0.69981,             0.74633,             0.29716,            0.066985,            0.031637,          3.2603e-08,            0.006502,            0.006502,            0.006502
                 214,            0.068172,            0.027445,          3.3278e-08,             0.73405,             0.70168,              0.7164,             0.28381,             0.06872,            0.031582,          3.2277e-08,           0.0064855,           0.0064855,           0.0064855
                 215,            0.067433,            0.027367,          3.3241e-08,             0.73549,             0.71992,             0.72353,             0.29838,            0.067437,            0.031963,          3.2499e-08,            0.006469,            0.006469,            0.006469
                 216,            0.065489,            0.024824,          3.3633e-08,             0.76913,             0.71565,             0.73927,             0.30349,            0.066895,            0.031485,          3.2608e-08,           0.0064525,           0.0064525,           0.0064525
                 217,            0.069695,            0.027778,          3.3635e-08,             0.76304,             0.70169,             0.73184,             0.29405,            0.066767,            0.031081,          3.2695e-08,            0.006436,            0.006436,            0.006436
                 218,            0.068901,              0.0261,          3.3626e-08,             0.75281,             0.68762,              0.7252,             0.28888,            0.067244,            0.030804,          3.2628e-08,           0.0064195,           0.0064195,           0.0064195
                 219,            0.070059,            0.025805,          3.3671e-08,             0.75241,             0.70263,             0.74102,             0.28927,            0.067919,            0.030881,          3.2587e-08,            0.006403,            0.006403,            0.006403
                 220,            0.069064,            0.028207,           3.323e-08,             0.75458,             0.72109,             0.75145,             0.30469,            0.066768,            0.031127,          3.2832e-08,           0.0063865,           0.0063865,           0.0063865
                 221,            0.068364,            0.027786,          3.3691e-08,             0.75307,             0.70732,             0.74264,             0.30712,            0.066943,            0.031105,          3.2666e-08,             0.00637,             0.00637,             0.00637
                 222,            0.070962,            0.028334,            3.36e-08,             0.76643,             0.68011,             0.71518,             0.29475,            0.067714,            0.031285,          3.2599e-08,           0.0063535,           0.0063535,           0.0063535
                 223,              0.0673,            0.025947,           3.396e-08,             0.76795,             0.70356,             0.74351,                 0.3,            0.067147,            0.031368,          3.2783e-08,            0.006337,            0.006337,            0.006337
                 224,            0.066439,            0.026358,          3.3612e-08,             0.76437,             0.71513,             0.75235,             0.30289,            0.067436,            0.031036,          3.2592e-08,           0.0063205,           0.0063205,           0.0063205
                 225,            0.066686,            0.024763,          3.3641e-08,             0.76728,             0.69231,             0.74929,             0.30237,            0.067084,            0.031525,          3.2623e-08,            0.006304,            0.006304,            0.006304
                 226,            0.069518,            0.027809,          3.3693e-08,             0.76998,             0.70968,             0.75836,              0.3069,            0.066636,            0.031227,          3.2643e-08,           0.0062875,           0.0062875,           0.0062875
                 227,            0.069931,            0.027118,          3.3539e-08,             0.76748,             0.67542,             0.73092,             0.29054,            0.067138,            0.031672,          3.2557e-08,            0.006271,            0.006271,            0.006271
                 228,            0.068466,            0.028305,          3.3504e-08,             0.75853,             0.68954,             0.73747,             0.29599,            0.067562,            0.031588,          3.2464e-08,           0.0062545,           0.0062545,           0.0062545
                 229,            0.065193,            0.025094,          3.3628e-08,             0.77697,             0.68105,              0.7415,             0.29202,            0.068119,            0.031421,          3.2491e-08,            0.006238,            0.006238,            0.006238
                 230,            0.070836,            0.028779,          3.3756e-08,                0.77,              0.6878,             0.74445,              0.3012,            0.066729,            0.030997,          3.2475e-08,           0.0062215,           0.0062215,           0.0062215
                 231,            0.069339,            0.028701,          3.3601e-08,             0.75861,             0.70544,             0.74589,             0.29487,            0.066919,            0.031283,          3.2624e-08,            0.006205,            0.006205,            0.006205
                 232,            0.068899,            0.029679,          3.3477e-08,             0.76718,             0.68668,             0.73897,             0.29973,            0.067425,            0.031513,          3.2492e-08,           0.0061885,           0.0061885,           0.0061885
                 233,            0.067609,            0.027432,          3.3542e-08,             0.77972,             0.69731,             0.73998,             0.30279,            0.067563,            0.031102,          3.2351e-08,            0.006172,            0.006172,            0.006172
                 234,            0.069944,            0.025668,          3.3552e-08,             0.76143,             0.69137,             0.73578,             0.29609,            0.067837,            0.031532,          3.2505e-08,           0.0061555,           0.0061555,           0.0061555
                 235,            0.067786,            0.027847,          3.3649e-08,             0.77272,             0.67935,             0.73089,             0.30162,            0.068025,            0.031268,          3.2445e-08,            0.006139,            0.006139,            0.006139
                 236,             0.06951,            0.031532,           3.334e-08,             0.76218,             0.69149,             0.73261,             0.29473,            0.068763,            0.031048,          3.2371e-08,           0.0061225,           0.0061225,           0.0061225
                 237,            0.066935,            0.025996,          3.3465e-08,             0.74235,             0.68386,             0.72259,             0.28885,            0.068891,            0.031343,          3.2236e-08,            0.006106,            0.006106,            0.006106
                 238,            0.069775,            0.026261,          3.3633e-08,             0.76576,             0.68668,             0.73876,             0.29739,            0.067696,            0.031546,           3.229e-08,           0.0060895,           0.0060895,           0.0060895
                 239,            0.068799,            0.028954,          3.3489e-08,             0.77702,             0.68973,              0.7381,             0.28552,            0.068751,            0.031934,          3.2221e-08,            0.006073,            0.006073,            0.006073
                 240,            0.068566,            0.026217,          3.3381e-08,             0.77484,             0.70373,             0.73685,             0.30103,            0.066811,            0.031292,          3.2468e-08,           0.0060565,           0.0060565,           0.0060565
                 241,            0.070615,            0.031529,          3.3525e-08,             0.77622,             0.70356,             0.74459,              0.3017,            0.067223,            0.030958,           3.238e-08,             0.00604,             0.00604,             0.00604
                 242,            0.066681,            0.025679,          3.3543e-08,             0.77771,             0.68668,             0.73549,             0.30332,            0.067064,            0.030892,          3.2557e-08,           0.0060235,           0.0060235,           0.0060235
                 243,            0.068574,            0.026249,          3.3638e-08,             0.75555,             0.70638,              0.7467,             0.30113,             0.06657,            0.031017,          3.2669e-08,            0.006007,            0.006007,            0.006007
                 244,             0.06923,            0.028252,          3.3782e-08,             0.75464,             0.70826,             0.73404,             0.29946,            0.066647,            0.031034,          3.2669e-08,           0.0059905,           0.0059905,           0.0059905
                 245,            0.066144,            0.024836,          3.3736e-08,             0.75491,              0.6877,             0.72458,             0.29656,            0.067275,            0.031847,          3.2488e-08,            0.005974,            0.005974,            0.005974
                 246,            0.070799,             0.02897,          3.3776e-08,             0.76429,             0.69418,             0.74046,             0.30205,            0.067035,            0.031753,          3.2517e-08,           0.0059575,           0.0059575,           0.0059575
                 247,            0.067514,            0.026511,          3.3758e-08,             0.76425,             0.68762,             0.73627,              0.3001,            0.067412,            0.031645,           3.261e-08,            0.005941,            0.005941,            0.005941
                 248,            0.066494,            0.024935,           3.378e-08,             0.73956,             0.65529,             0.70256,               0.277,            0.069236,            0.031989,          3.2342e-08,           0.0059245,           0.0059245,           0.0059245
                 249,            0.068241,            0.027047,          3.3454e-08,             0.75035,             0.67824,             0.72921,             0.29949,            0.067945,            0.031762,          3.2383e-08,            0.005908,            0.005908,            0.005908
                 250,            0.066139,            0.023727,          3.3688e-08,             0.75979,             0.67948,             0.72861,                 0.3,            0.067903,            0.031916,          3.2371e-08,           0.0058915,           0.0058915,           0.0058915
                 251,            0.069976,            0.031414,          3.3564e-08,             0.76934,             0.69512,             0.73673,             0.30005,            0.068131,            0.031735,          3.2469e-08,            0.005875,            0.005875,            0.005875
                 252,            0.066819,            0.026888,          3.3544e-08,             0.75598,              0.7033,             0.73913,             0.30035,            0.068593,            0.031448,          3.2346e-08,           0.0058585,           0.0058585,           0.0058585
                 253,            0.066352,            0.024473,          3.3584e-08,             0.76577,               0.687,             0.73999,             0.29791,            0.069054,            0.031543,          3.2415e-08,            0.005842,            0.005842,            0.005842
                 254,            0.066726,            0.024559,          3.3619e-08,             0.77592,              0.6773,             0.73963,             0.29739,            0.068863,            0.031519,          3.2456e-08,           0.0058255,           0.0058255,           0.0058255
                 255,            0.064898,            0.025985,          3.3497e-08,             0.75184,             0.69137,             0.73019,             0.29001,            0.068798,            0.031899,           3.239e-08,            0.005809,            0.005809,            0.005809
                 256,              0.0671,            0.025923,          3.3683e-08,             0.76641,             0.68293,             0.73564,             0.28886,            0.069057,            0.031515,          3.2356e-08,           0.0057925,           0.0057925,           0.0057925
                 257,            0.068802,            0.027641,          3.3498e-08,             0.75355,             0.68949,             0.72848,             0.29038,            0.069025,            0.031424,          3.2272e-08,            0.005776,            0.005776,            0.005776
                 258,            0.069119,            0.026841,          3.3442e-08,             0.74887,             0.69936,             0.73092,             0.29763,            0.068432,            0.031772,          3.2417e-08,           0.0057595,           0.0057595,           0.0057595
                 259,            0.067661,            0.026294,          3.3455e-08,             0.77724,             0.67098,             0.73854,             0.29665,            0.067615,            0.031631,          3.2344e-08,            0.005743,            0.005743,            0.005743
                 260,            0.067882,             0.02589,          3.3503e-08,             0.76961,             0.69325,             0.73689,             0.30717,            0.067562,            0.031457,          3.2381e-08,           0.0057265,           0.0057265,           0.0057265
                 261,            0.065478,            0.024938,           3.361e-08,             0.75676,             0.70045,             0.73675,             0.30095,            0.067656,            0.031203,          3.2504e-08,             0.00571,             0.00571,             0.00571
                 262,            0.066752,            0.024883,          3.3534e-08,             0.76703,             0.70075,             0.73883,             0.29996,            0.067963,            0.031404,          3.2329e-08,           0.0056935,           0.0056935,           0.0056935
                 263,            0.069125,            0.027989,          3.3585e-08,              0.7399,             0.70448,             0.72601,             0.30042,            0.067642,            0.031612,          3.2336e-08,            0.005677,            0.005677,            0.005677
                 264,            0.068137,            0.027174,          3.3508e-08,             0.77008,              0.6881,             0.73607,             0.29982,            0.067253,            0.031232,          3.2341e-08,           0.0056605,           0.0056605,           0.0056605
                 265,            0.068845,            0.030891,          3.3337e-08,             0.77257,             0.69418,             0.73459,             0.31079,            0.067479,            0.030982,          3.2389e-08,            0.005644,            0.005644,            0.005644
                 266,            0.067437,            0.027988,          3.3181e-08,             0.75749,              0.6848,             0.72543,             0.29463,            0.067834,            0.031384,          3.2239e-08,           0.0056275,           0.0056275,           0.0056275
                 267,            0.064064,            0.023348,          3.3394e-08,             0.77592,               0.697,             0.74053,             0.30628,            0.066832,            0.031367,          3.2422e-08,            0.005611,            0.005611,            0.005611
                 268,            0.064487,            0.024713,          3.3471e-08,             0.77041,             0.71013,             0.74581,              0.3084,             0.06639,            0.031337,          3.2603e-08,           0.0055945,           0.0055945,           0.0055945
                 269,            0.067514,            0.027097,           3.364e-08,             0.75743,             0.69512,             0.72988,              0.2942,            0.066908,             0.03153,          3.2444e-08,            0.005578,            0.005578,            0.005578
                 270,            0.070031,            0.030453,          3.3532e-08,             0.76158,             0.68949,             0.72819,             0.29692,            0.066785,            0.031368,          3.2446e-08,           0.0055615,           0.0055615,           0.0055615
                 271,            0.064997,            0.024164,          3.3428e-08,             0.74671,             0.66096,             0.70211,             0.28634,            0.067841,            0.031876,          3.2331e-08,            0.005545,            0.005545,            0.005545
                 272,            0.067756,            0.027324,          3.3357e-08,             0.73538,             0.70732,             0.72612,             0.29972,            0.066847,            0.031528,           3.246e-08,           0.0055285,           0.0055285,           0.0055285
                 273,            0.066587,            0.025297,          3.3669e-08,             0.75898,             0.70356,              0.7292,             0.29747,            0.066886,            0.031546,          3.2446e-08,            0.005512,            0.005512,            0.005512
                 274,            0.066601,            0.024373,          3.3645e-08,             0.75201,             0.70075,              0.7329,             0.30856,            0.066094,            0.031328,          3.2507e-08,           0.0054955,           0.0054955,           0.0054955
                 275,            0.069045,            0.025428,          3.3632e-08,             0.76418,             0.68668,             0.73249,             0.30115,            0.066801,            0.031436,          3.2416e-08,            0.005479,            0.005479,            0.005479
                 276,            0.069317,            0.027954,          3.3508e-08,             0.78039,             0.71006,             0.75754,             0.30577,            0.067022,             0.03142,          3.2526e-08,           0.0054625,           0.0054625,           0.0054625
                 277,            0.067536,            0.031297,          3.3438e-08,              0.7364,             0.70263,             0.73494,             0.29901,            0.067513,            0.031646,          3.2529e-08,            0.005446,            0.005446,            0.005446
                 278,            0.064982,            0.025924,          3.3019e-08,              0.7615,             0.68199,             0.73538,             0.30212,            0.067704,            0.031805,          3.2406e-08,           0.0054295,           0.0054295,           0.0054295
                 279,            0.070534,            0.027033,          3.3598e-08,             0.75901,             0.67956,             0.72109,             0.29714,            0.067484,            0.031643,           3.254e-08,            0.005413,            0.005413,            0.005413
                 280,            0.064552,            0.025373,          3.3571e-08,              0.7788,             0.68199,             0.73682,             0.30449,            0.066611,            0.031702,          3.2499e-08,           0.0053965,           0.0053965,           0.0053965
                 281,            0.068279,            0.028218,          3.3606e-08,             0.78962,             0.67603,             0.73996,             0.29758,            0.066927,            0.031367,          3.2601e-08,             0.00538,             0.00538,             0.00538
                 282,            0.064907,             0.02587,          3.3576e-08,             0.78541,             0.67261,              0.7288,             0.29877,            0.067126,            0.031697,          3.2363e-08,           0.0053635,           0.0053635,           0.0053635
                 283,            0.064597,            0.023488,          3.3678e-08,             0.75736,             0.69043,             0.72359,             0.29466,            0.067813,            0.031915,           3.234e-08,            0.005347,            0.005347,            0.005347
                 284,            0.066128,            0.025496,          3.3272e-08,             0.79167,             0.67917,             0.73667,              0.3086,            0.067127,            0.032101,          3.2296e-08,           0.0053305,           0.0053305,           0.0053305
                 285,             0.06838,            0.027862,          3.3655e-08,             0.75548,             0.70431,              0.7502,             0.31091,            0.066697,            0.031707,          3.2425e-08,            0.005314,            0.005314,            0.005314
                 286,            0.065667,            0.025236,          3.3443e-08,             0.78103,             0.69263,             0.74743,             0.31062,            0.066979,            0.031767,          3.2416e-08,           0.0052975,           0.0052975,           0.0052975
                 287,            0.062099,            0.022482,          3.3565e-08,             0.77178,             0.70075,              0.7375,             0.30567,             0.06743,            0.031794,           3.242e-08,            0.005281,            0.005281,            0.005281
                 288,            0.066989,            0.025347,          3.3618e-08,             0.75904,             0.69148,             0.72103,             0.29482,             0.06879,            0.032125,          3.2338e-08,           0.0052645,           0.0052645,           0.0052645
                 289,            0.067481,            0.027518,          3.3518e-08,             0.75458,             0.68936,             0.72225,             0.29642,             0.06841,            0.032109,          3.2247e-08,            0.005248,            0.005248,            0.005248
                 290,            0.066412,            0.025655,          3.3601e-08,             0.76824,             0.70356,             0.74417,             0.31129,             0.06751,            0.031567,          3.2382e-08,           0.0052315,           0.0052315,           0.0052315
                 291,            0.066678,            0.026103,          3.3627e-08,             0.77785,             0.70263,             0.74086,             0.30784,            0.067087,            0.031558,          3.2293e-08,            0.005215,            0.005215,            0.005215
                 292,            0.067865,            0.027137,          3.3469e-08,             0.77715,             0.70008,             0.74222,             0.30072,             0.06724,            0.031683,          3.2313e-08,           0.0051985,           0.0051985,           0.0051985
                 293,            0.068967,            0.028278,          3.3199e-08,             0.78675,             0.69794,             0.73992,             0.30205,            0.067128,             0.03165,          3.2378e-08,            0.005182,            0.005182,            0.005182
                 294,            0.066885,            0.028473,          3.3694e-08,             0.78483,             0.70732,             0.74499,             0.30369,            0.066987,            0.031403,          3.2394e-08,           0.0051655,           0.0051655,           0.0051655
                 295,            0.064484,            0.025131,          3.3478e-08,              0.7685,             0.69418,             0.72719,              0.2933,            0.067803,            0.032114,           3.214e-08,            0.005149,            0.005149,            0.005149
                 296,            0.067639,            0.025921,          3.3376e-08,             0.76446,             0.70356,             0.73469,             0.30062,             0.06721,            0.031791,          3.2208e-08,           0.0051325,           0.0051325,           0.0051325
                 297,            0.064851,            0.025557,          3.3613e-08,             0.74983,             0.69887,             0.72963,             0.30039,            0.067429,            0.031809,          3.2382e-08,            0.005116,            0.005116,            0.005116
                 298,            0.066619,            0.026127,           3.349e-08,             0.78051,             0.69325,             0.74565,             0.30591,             0.06688,            0.031804,          3.2319e-08,           0.0050995,           0.0050995,           0.0050995
                 299,            0.067299,            0.026106,          3.3531e-08,             0.76522,             0.70732,             0.74457,             0.30328,            0.066961,             0.03176,          3.2377e-08,            0.005083,            0.005083,            0.005083
                 300,            0.066537,             0.02636,          3.3668e-08,             0.76909,             0.69794,              0.7437,             0.30881,            0.066764,            0.031759,          3.2267e-08,           0.0050665,           0.0050665,           0.0050665
                 301,            0.063726,            0.023966,          3.3383e-08,               0.783,             0.69389,             0.74819,             0.30663,            0.066989,             0.03173,          3.2263e-08,             0.00505,             0.00505,             0.00505
                 302,            0.068165,             0.02477,          3.3686e-08,             0.78933,             0.67167,             0.73552,               0.302,            0.067226,            0.031934,          3.2272e-08,           0.0050335,           0.0050335,           0.0050335
                 303,            0.068053,            0.024738,          3.3689e-08,             0.78888,             0.68668,             0.73668,             0.30365,            0.067964,            0.031413,          3.2413e-08,            0.005017,            0.005017,            0.005017
                 304,            0.066039,            0.025801,          3.3699e-08,             0.79242,             0.68386,             0.73764,             0.30862,            0.067471,            0.031647,          3.2416e-08,           0.0050005,           0.0050005,           0.0050005
                 305,            0.067703,            0.025737,          3.3792e-08,             0.81283,              0.6722,             0.74716,             0.30969,            0.067277,            0.031543,           3.238e-08,            0.004984,            0.004984,            0.004984
