               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 304,             0.06927,            0.077592,          3.0319e-08,             0.75722,             0.65245,             0.69094,              0.2854,            0.077265,             0.11988,          3.0888e-08,           0.0050005,           0.0050005,           0.0050005
                 305,            0.071586,            0.075632,           3.043e-08,             0.74613,             0.67167,              0.6939,             0.28388,            0.076857,             0.12222,          3.1024e-08,            0.004984,            0.004984,            0.004984
                 306,            0.069544,            0.080485,          3.0487e-08,             0.74058,             0.67261,             0.69113,              0.2823,            0.077014,             0.12141,          3.1041e-08,           0.0049675,           0.0049675,           0.0049675
                 307,            0.068754,            0.083795,          3.0483e-08,             0.76666,             0.65033,             0.70074,             0.28768,            0.076755,             0.12204,          3.0939e-08,            0.004951,            0.004951,            0.004951
                 308,            0.067129,            0.074758,          3.0575e-08,             0.76677,              0.6576,             0.70111,             0.28899,            0.077131,             0.12506,           3.118e-08,           0.0049345,           0.0049345,           0.0049345
                 309,             0.06844,            0.075244,          3.0605e-08,             0.75923,             0.67542,             0.70697,             0.28921,            0.077055,             0.12749,          3.1283e-08,            0.004918,            0.004918,            0.004918
                 310,            0.070686,            0.076987,          3.0676e-08,             0.77411,             0.65572,             0.70409,             0.28894,            0.077052,               0.128,           3.126e-08,           0.0049015,           0.0049015,           0.0049015
                 311,            0.076099,            0.083588,          3.0571e-08,             0.75109,             0.66803,             0.69778,             0.28535,            0.077002,             0.12459,           3.103e-08,            0.004885,            0.004885,            0.004885
                 312,            0.066902,            0.073019,          3.0639e-08,             0.75696,             0.66041,             0.69208,             0.29014,            0.076407,             0.12276,          3.1045e-08,           0.0048685,           0.0048685,           0.0048685
                 313,            0.069218,            0.070652,          3.0535e-08,             0.76067,             0.66886,             0.70193,             0.28818,            0.076513,             0.12296,          3.0939e-08,            0.004852,            0.004852,            0.004852
                 314,            0.067655,            0.074615,          3.0453e-08,             0.77425,             0.66323,             0.70466,             0.28928,              0.0765,             0.12342,          3.0953e-08,           0.0048355,           0.0048355,           0.0048355
                 315,            0.070521,            0.083466,          3.0432e-08,             0.75402,             0.67917,             0.70589,             0.29279,            0.076674,             0.12254,          3.0981e-08,            0.004819,            0.004819,            0.004819
                 316,            0.067157,             0.07048,          3.0389e-08,             0.76115,             0.69231,             0.71613,              0.2908,            0.076818,             0.12022,          3.0801e-08,           0.0048025,           0.0048025,           0.0048025
                 317,            0.073298,             0.07785,          3.0343e-08,             0.77332,             0.70086,              0.7224,             0.29858,            0.075717,             0.11985,          3.0841e-08,            0.004786,            0.004786,            0.004786
                 318,            0.070007,            0.079217,          3.0052e-08,             0.74848,             0.66792,             0.68803,             0.27975,            0.077444,             0.12368,          3.0818e-08,           0.0047695,           0.0047695,           0.0047695
                 319,            0.068816,            0.078304,          3.0258e-08,             0.76776,             0.66417,             0.70704,             0.28949,            0.078834,             0.12389,          3.0963e-08,            0.004753,            0.004753,            0.004753
                 320,            0.069085,            0.079949,          3.0441e-08,             0.73433,             0.67073,             0.70346,             0.28489,            0.078744,             0.12152,          3.0898e-08,           0.0047365,           0.0047365,           0.0047365
                 321,             0.06982,            0.069536,           3.041e-08,             0.75994,             0.66417,             0.71105,              0.2881,            0.078708,             0.12584,          3.1302e-08,             0.00472,             0.00472,             0.00472
                 322,            0.067956,            0.074252,           3.054e-08,             0.75389,             0.65291,             0.69785,             0.28502,             0.07798,             0.12135,          3.1076e-08,           0.0047035,           0.0047035,           0.0047035
                 323,            0.070975,            0.075061,          3.0439e-08,             0.74822,             0.65947,             0.69307,             0.28622,            0.078959,             0.12099,          3.1207e-08,            0.004687,            0.004687,            0.004687
                 324,            0.069586,            0.083222,          3.0446e-08,             0.75509,             0.65654,             0.69526,             0.28489,            0.079006,             0.12504,          3.1228e-08,           0.0046705,           0.0046705,           0.0046705
                 325,            0.070945,            0.080202,          3.0505e-08,             0.74458,             0.66229,             0.69832,             0.28824,            0.077613,             0.11981,          3.0905e-08,            0.004654,            0.004654,            0.004654
                 326,            0.067114,            0.075102,          3.0523e-08,             0.71682,             0.65947,             0.69423,             0.28178,            0.077668,             0.12206,          3.0869e-08,           0.0046375,           0.0046375,           0.0046375
                 327,            0.069592,            0.073483,          3.0462e-08,             0.73266,             0.66417,             0.69492,             0.28537,            0.076403,             0.12142,          3.0816e-08,            0.004621,            0.004621,            0.004621
                 328,            0.074404,            0.085365,          3.0526e-08,             0.73684,             0.66979,             0.69685,              0.2857,            0.076941,             0.12202,          3.0951e-08,           0.0046045,           0.0046045,           0.0046045
                 329,            0.073017,            0.082357,          3.0619e-08,             0.76531,             0.66135,             0.69902,             0.28322,            0.077792,             0.12276,          3.1048e-08,            0.004588,            0.004588,            0.004588
                 330,            0.068397,            0.073326,          3.0516e-08,             0.75063,             0.66135,             0.70534,             0.28881,            0.078426,              0.1233,          3.0929e-08,           0.0045715,           0.0045715,           0.0045715
                 331,            0.072205,            0.085474,          3.0329e-08,             0.75868,             0.67448,             0.70524,             0.29243,            0.078296,             0.12167,          3.0891e-08,            0.004555,            0.004555,            0.004555
                 332,            0.068067,            0.072966,          3.0331e-08,             0.77584,             0.64447,             0.69318,             0.27996,            0.079981,             0.12544,          3.1084e-08,           0.0045385,           0.0045385,           0.0045385
                 333,            0.073581,             0.08366,           3.051e-08,             0.75857,             0.64844,              0.7021,             0.28809,             0.07881,             0.12441,          3.1074e-08,            0.004522,            0.004522,            0.004522
                 334,            0.070759,            0.075198,          3.0304e-08,             0.75188,             0.64814,             0.69314,              0.2823,            0.079607,             0.12207,          3.0928e-08,           0.0045055,           0.0045055,           0.0045055
                 335,             0.06757,            0.072922,          3.0379e-08,              0.7442,             0.67542,             0.70008,             0.28167,            0.078526,             0.12326,          3.0883e-08,            0.004489,            0.004489,            0.004489
                 336,            0.068567,            0.076789,          3.0325e-08,             0.75506,             0.66509,             0.70405,             0.28765,            0.077794,             0.12316,          3.0833e-08,           0.0044725,           0.0044725,           0.0044725
                 337,            0.064299,            0.073104,          3.0049e-08,             0.76038,             0.66604,             0.70118,              0.2846,             0.07924,             0.12473,          3.1038e-08,            0.004456,            0.004456,            0.004456
                 338,            0.066592,            0.070493,          3.0245e-08,             0.72717,             0.67448,             0.68561,             0.27547,            0.079147,             0.12298,          3.0922e-08,           0.0044395,           0.0044395,           0.0044395
                 339,            0.067996,            0.072162,          2.9968e-08,             0.75368,             0.66041,             0.68864,              0.2793,             0.07894,             0.12237,          3.0978e-08,            0.004423,            0.004423,            0.004423
                 340,             0.06871,             0.07402,          3.0319e-08,             0.75342,             0.65639,             0.69052,             0.28144,            0.078909,             0.12304,          3.0876e-08,           0.0044065,           0.0044065,           0.0044065
                 341,            0.066549,            0.071448,          3.0335e-08,             0.75948,             0.65103,             0.69163,              0.2763,            0.079589,             0.12507,           3.086e-08,             0.00439,             0.00439,             0.00439
                 342,            0.069046,            0.070151,          3.0334e-08,             0.76908,              0.6405,             0.68884,             0.27892,            0.079052,             0.12703,          3.1057e-08,           0.0043735,           0.0043735,           0.0043735
                 343,            0.071895,            0.079921,          3.0348e-08,             0.76853,             0.64353,             0.68627,             0.28255,            0.078383,             0.12489,          3.1063e-08,            0.004357,            0.004357,            0.004357
                 344,            0.071561,            0.083459,          3.0317e-08,             0.77331,             0.64916,             0.69682,             0.28489,            0.078497,             0.12573,          3.1048e-08,           0.0043405,           0.0043405,           0.0043405
                 345,            0.069198,            0.075803,          3.0242e-08,             0.75702,             0.67167,             0.69661,             0.27999,            0.078142,             0.12507,          3.0843e-08,            0.004324,            0.004324,            0.004324
                 346,            0.068186,              0.0739,          3.0269e-08,             0.75237,              0.6812,              0.6982,             0.28153,            0.078246,             0.12397,            3.08e-08,           0.0043075,           0.0043075,           0.0043075
                 347,            0.072127,            0.081208,          3.0315e-08,             0.75537,             0.66792,             0.69663,             0.27911,            0.078623,              0.1234,          3.0814e-08,            0.004291,            0.004291,            0.004291
                 348,            0.065782,            0.076146,          3.0349e-08,             0.74051,             0.67192,             0.69542,             0.28244,            0.078972,             0.12156,          3.0746e-08,           0.0042745,           0.0042745,           0.0042745
                 349,            0.068297,            0.076183,          3.0338e-08,             0.73595,             0.67355,              0.6898,             0.27817,            0.079593,             0.12033,          3.0759e-08,            0.004258,            0.004258,            0.004258
                 350,            0.070475,             0.07777,          3.0291e-08,             0.76211,              0.6762,             0.70364,             0.28161,            0.078811,             0.12107,          3.0784e-08,           0.0042415,           0.0042415,           0.0042415
                 351,            0.067588,            0.072303,          3.0185e-08,             0.75002,             0.66985,             0.70361,              0.2806,            0.079045,             0.12357,          3.0838e-08,            0.004225,            0.004225,            0.004225
                 352,            0.068569,            0.075166,          3.0142e-08,             0.75183,             0.68491,              0.7034,             0.28819,            0.078168,             0.12355,          3.0791e-08,           0.0042085,           0.0042085,           0.0042085
                 353,            0.065206,            0.069385,          3.0331e-08,              0.7611,             0.67073,             0.70765,             0.28643,            0.079204,             0.12358,          3.1099e-08,            0.004192,            0.004192,            0.004192
                 354,            0.070007,            0.077526,           3.029e-08,              0.7629,             0.67007,             0.69463,             0.28521,            0.079198,             0.12413,          3.1139e-08,           0.0041755,           0.0041755,           0.0041755
                 355,            0.066991,            0.073524,          3.0453e-08,             0.75004,             0.66148,             0.68269,             0.28535,            0.078907,             0.12546,           3.114e-08,            0.004159,            0.004159,            0.004159
                 356,            0.068123,            0.073893,          3.0439e-08,              0.7669,             0.67167,             0.70092,              0.2895,             0.07863,             0.12405,          3.1119e-08,           0.0041425,           0.0041425,           0.0041425
                 357,            0.069808,            0.077692,          3.0363e-08,             0.74572,              0.6773,             0.70605,              0.2928,            0.077763,              0.1233,           3.109e-08,            0.004126,            0.004126,            0.004126
                 358,            0.068234,            0.076746,          3.0414e-08,             0.74911,             0.67261,             0.70492,             0.28981,             0.07789,             0.12329,          3.0881e-08,           0.0041095,           0.0041095,           0.0041095
                 359,            0.068334,            0.079225,          3.0367e-08,             0.74849,             0.66323,             0.69706,             0.28669,             0.07813,             0.12279,          3.0837e-08,            0.004093,            0.004093,            0.004093
                 360,            0.066811,             0.08046,            3.05e-08,             0.75964,             0.65817,             0.70329,             0.28718,             0.07846,             0.12206,          3.1041e-08,           0.0040765,           0.0040765,           0.0040765
                 361,            0.068521,            0.074674,          3.0104e-08,             0.78074,             0.64916,             0.70899,             0.28792,             0.07865,             0.12362,           3.115e-08,             0.00406,             0.00406,             0.00406
                 362,            0.065572,            0.070819,          3.0332e-08,             0.79683,             0.66323,             0.71844,             0.29659,            0.078449,             0.12521,          3.1083e-08,           0.0040435,           0.0040435,           0.0040435
                 363,            0.070783,            0.078916,          3.0615e-08,             0.76864,             0.66693,             0.71223,             0.29271,            0.078707,              0.1237,          3.0981e-08,            0.004027,            0.004027,            0.004027
                 364,            0.067521,             0.07781,           3.037e-08,             0.75112,             0.66249,             0.70391,             0.28723,            0.078114,             0.12384,          3.1016e-08,           0.0040105,           0.0040105,           0.0040105
                 365,            0.067635,            0.073505,          3.0504e-08,             0.75836,             0.65358,             0.70332,             0.28812,            0.077992,             0.12682,          3.1141e-08,            0.003994,            0.003994,            0.003994
                 366,             0.06776,            0.067792,          3.0368e-08,             0.74578,             0.65498,             0.69394,             0.28635,            0.077647,             0.12654,          3.1034e-08,           0.0039775,           0.0039775,           0.0039775
                 367,            0.068207,            0.077985,          3.0436e-08,             0.76786,             0.66713,             0.70525,             0.28725,             0.07772,             0.12825,          3.1103e-08,            0.003961,            0.003961,            0.003961
                 368,            0.066832,            0.071656,           3.049e-08,              0.7569,             0.67763,              0.7114,             0.29169,            0.077038,             0.12591,          3.1048e-08,           0.0039445,           0.0039445,           0.0039445
                 369,            0.063992,            0.077205,           3.046e-08,             0.75658,             0.67935,             0.70602,             0.28934,            0.077511,              0.1239,          3.1069e-08,            0.003928,            0.003928,            0.003928
                 370,            0.065042,            0.071707,          3.0576e-08,             0.75477,             0.66979,             0.70487,             0.28859,            0.077729,             0.12272,          3.1156e-08,           0.0039115,           0.0039115,           0.0039115
                 371,            0.067425,            0.070815,          3.0499e-08,             0.76354,             0.65428,             0.69764,             0.28552,            0.079139,             0.12487,          3.1188e-08,            0.003895,            0.003895,            0.003895
                 372,            0.064669,             0.06833,          3.0443e-08,             0.75572,             0.66229,             0.69648,             0.27917,            0.079071,             0.12441,          3.1068e-08,           0.0038785,           0.0038785,           0.0038785
                 373,            0.068688,             0.07708,          3.0341e-08,             0.76296,             0.66427,             0.70615,             0.28521,            0.078832,             0.12571,          3.1038e-08,            0.003862,            0.003862,            0.003862
                 374,            0.070196,            0.079114,          3.0435e-08,             0.78463,             0.66135,             0.71587,             0.28856,            0.078105,             0.12532,          3.0976e-08,           0.0038455,           0.0038455,           0.0038455
                 375,            0.067415,            0.069533,          3.0387e-08,             0.77487,             0.64898,             0.70683,             0.28666,            0.077899,             0.12312,          3.1025e-08,            0.003829,            0.003829,            0.003829
                 376,            0.068107,            0.072777,          3.0324e-08,             0.77833,             0.65009,             0.70123,             0.28807,            0.077844,             0.12395,          3.1031e-08,           0.0038125,           0.0038125,           0.0038125
                 377,            0.066067,            0.071703,          3.0378e-08,             0.76256,             0.65678,              0.7034,             0.29025,            0.077632,             0.12171,          3.1001e-08,            0.003796,            0.003796,            0.003796
                 378,            0.066576,            0.075786,           3.037e-08,             0.76087,             0.65966,             0.70589,              0.2884,             0.07778,             0.12185,          3.0996e-08,           0.0037795,           0.0037795,           0.0037795
                 379,            0.067991,            0.070577,          3.0326e-08,             0.75653,             0.66041,             0.70036,             0.28515,            0.077522,             0.12151,          3.0805e-08,            0.003763,            0.003763,            0.003763
                 380,            0.066331,            0.075111,          3.0289e-08,             0.75412,              0.6576,             0.69488,             0.28527,            0.077685,             0.12391,          3.0691e-08,           0.0037465,           0.0037465,           0.0037465
                 381,             0.06871,            0.076311,          3.0276e-08,             0.73709,             0.65572,              0.6898,             0.28175,            0.077915,             0.12615,           3.078e-08,             0.00373,             0.00373,             0.00373
                 382,            0.066217,            0.077032,          3.0389e-08,               0.746,             0.65385,             0.68468,             0.27728,            0.078836,             0.12572,          3.0988e-08,           0.0037135,           0.0037135,           0.0037135
                 383,            0.070723,            0.082066,          3.0349e-08,             0.75997,             0.66229,             0.69752,             0.28217,            0.078313,             0.12384,          3.0904e-08,            0.003697,            0.003697,            0.003697
                 384,             0.06537,             0.07339,          3.0248e-08,             0.75487,              0.6651,             0.69756,             0.28254,            0.078106,             0.12324,          3.0776e-08,           0.0036805,           0.0036805,           0.0036805
                 385,            0.065229,            0.076587,          3.0336e-08,             0.74439,              0.6576,             0.69653,             0.27788,            0.078348,             0.12507,          3.0903e-08,            0.003664,            0.003664,            0.003664
                 386,            0.068056,            0.073418,          3.0345e-08,             0.74683,             0.64753,             0.69854,             0.27926,            0.077661,             0.12542,          3.0852e-08,           0.0036475,           0.0036475,           0.0036475
                 387,            0.069618,            0.073726,          3.0353e-08,             0.76904,             0.66845,              0.7037,             0.28659,            0.077243,             0.12488,          3.0848e-08,            0.003631,            0.003631,            0.003631
                 388,            0.069973,            0.081952,          3.0256e-08,             0.74994,              0.6773,             0.70194,             0.28684,            0.078317,             0.12667,          3.0937e-08,           0.0036145,           0.0036145,           0.0036145
                 389,            0.064696,            0.076716,          3.0366e-08,             0.73277,             0.67137,             0.68791,             0.27757,            0.079049,             0.12885,           3.094e-08,            0.003598,            0.003598,            0.003598
                 390,            0.068493,            0.078094,          3.0355e-08,             0.74146,             0.65947,             0.68327,             0.27094,            0.078763,             0.12784,          3.0842e-08,           0.0035815,           0.0035815,           0.0035815
                 391,            0.064419,            0.068531,          3.0324e-08,             0.73347,             0.65313,              0.6778,             0.27236,            0.078592,             0.12736,          3.0737e-08,            0.003565,            0.003565,            0.003565
                 392,            0.066831,            0.068557,          3.0327e-08,             0.75106,             0.63696,             0.68381,             0.27647,            0.080501,             0.12889,          3.0897e-08,           0.0035485,           0.0035485,           0.0035485
                 393,            0.066889,            0.073515,          3.0242e-08,             0.76658,             0.63465,             0.68791,             0.28041,            0.079629,             0.12904,          3.0845e-08,            0.003532,            0.003532,            0.003532
                 394,             0.06949,            0.074308,          3.0194e-08,             0.76144,              0.6454,             0.68387,             0.27904,             0.07897,             0.12985,          3.0779e-08,           0.0035155,           0.0035155,           0.0035155
                 395,            0.066003,             0.06787,          3.0183e-08,             0.78083,              0.6651,             0.70245,             0.28758,            0.078318,             0.12808,          3.0832e-08,            0.003499,            0.003499,            0.003499
                 396,            0.065834,            0.070006,          3.0155e-08,             0.75954,             0.67262,             0.70538,             0.28643,            0.078491,             0.12663,          3.0774e-08,           0.0034825,           0.0034825,           0.0034825
                 397,            0.066139,            0.074522,           3.017e-08,             0.74893,             0.67917,             0.70153,             0.29135,            0.077997,             0.12428,          3.0886e-08,            0.003466,            0.003466,            0.003466
                 398,            0.064426,            0.069592,          3.0408e-08,             0.76014,             0.67542,             0.70706,             0.29197,            0.076968,             0.12375,          3.0898e-08,           0.0034495,           0.0034495,           0.0034495
                 399,            0.067172,            0.075404,          3.0366e-08,              0.7616,              0.6653,             0.70202,             0.29038,            0.077273,             0.12376,          3.0823e-08,            0.003433,            0.003433,            0.003433
                 400,            0.065495,            0.073342,          3.0306e-08,             0.75169,             0.67588,             0.69902,             0.28672,             0.07763,             0.12315,          3.0837e-08,           0.0034165,           0.0034165,           0.0034165
                 401,            0.065922,            0.068878,          3.0349e-08,             0.75655,             0.67073,             0.69596,             0.28251,            0.078513,             0.12466,          3.0876e-08,              0.0034,              0.0034,              0.0034
                 402,            0.068588,            0.076486,           3.032e-08,             0.74085,             0.66239,             0.69134,             0.27677,            0.078928,             0.12692,          3.0951e-08,           0.0033835,           0.0033835,           0.0033835
                 403,            0.066913,            0.076312,          3.0225e-08,             0.74358,             0.66698,             0.69596,             0.28223,            0.078402,             0.12729,          3.0842e-08,            0.003367,            0.003367,            0.003367
                 404,            0.066736,            0.076512,          3.0384e-08,             0.74981,             0.65385,             0.68838,             0.28247,            0.078559,             0.12663,          3.0809e-08,           0.0033505,           0.0033505,           0.0033505
                 405,            0.067455,             0.07785,          3.0232e-08,             0.74127,             0.66385,             0.69733,             0.28632,            0.078517,             0.12604,          3.0869e-08,            0.003334,            0.003334,            0.003334
                 406,            0.065784,            0.070777,          3.0493e-08,             0.74368,             0.66955,             0.69317,             0.28012,            0.078379,              0.1264,          3.0988e-08,           0.0033175,           0.0033175,           0.0033175
                 407,            0.067591,            0.078202,          3.0349e-08,             0.74655,             0.65478,             0.69185,             0.28308,            0.078215,             0.12649,          3.0927e-08,            0.003301,            0.003301,            0.003301
                 408,            0.066147,            0.073709,          3.0226e-08,             0.75095,             0.66189,               0.691,              0.2826,            0.078081,             0.12734,          3.0942e-08,           0.0032845,           0.0032845,           0.0032845
                 409,              0.0677,            0.083707,          3.0481e-08,             0.74635,             0.66698,             0.69593,             0.28458,            0.078083,             0.12679,          3.1005e-08,            0.003268,            0.003268,            0.003268
                 410,            0.064899,            0.075847,          3.0353e-08,             0.75878,             0.66135,             0.69834,              0.2841,            0.078063,             0.12596,          3.0969e-08,           0.0032515,           0.0032515,           0.0032515
                 411,             0.06835,            0.075681,          3.0352e-08,             0.76631,             0.65572,             0.69932,             0.28766,            0.078129,             0.12637,          3.0975e-08,            0.003235,            0.003235,            0.003235
                 412,             0.06501,             0.06734,            3.03e-08,             0.75973,             0.66741,              0.6984,             0.28849,            0.077737,             0.12577,          3.0875e-08,           0.0032185,           0.0032185,           0.0032185
                 413,            0.063474,            0.068678,          3.0231e-08,             0.74688,             0.65197,             0.68258,             0.28317,            0.077831,             0.12684,          3.0924e-08,            0.003202,            0.003202,            0.003202
                 414,            0.066544,            0.074166,          3.0475e-08,             0.74884,             0.66604,             0.69064,             0.28505,            0.077855,              0.1262,          3.0976e-08,           0.0031855,           0.0031855,           0.0031855
                 415,            0.064155,            0.074808,          3.0351e-08,             0.75634,             0.67073,             0.69676,             0.28836,            0.077467,             0.12519,          3.0851e-08,            0.003169,            0.003169,            0.003169
                 416,            0.067458,            0.070844,          3.0237e-08,             0.75339,             0.68207,             0.69708,             0.28848,            0.077973,             0.12354,          3.0943e-08,           0.0031525,           0.0031525,           0.0031525
                 417,            0.066919,            0.074518,          3.0388e-08,             0.74959,             0.65427,             0.68892,             0.27999,             0.07847,              0.1249,          3.1052e-08,            0.003136,            0.003136,            0.003136
                 418,            0.066915,             0.07893,          2.9962e-08,             0.75118,             0.64286,             0.68401,             0.28346,             0.07787,             0.12448,          3.0961e-08,           0.0031195,           0.0031195,           0.0031195
                 419,            0.066656,            0.072183,          3.0509e-08,             0.76538,              0.6702,             0.69213,             0.28453,            0.078063,             0.12308,          3.0997e-08,            0.003103,            0.003103,            0.003103
                 420,            0.068913,            0.078216,          3.0574e-08,             0.76142,             0.65854,             0.69857,             0.28556,            0.077879,               0.125,          3.1067e-08,           0.0030865,           0.0030865,           0.0030865
                 421,            0.067019,            0.072206,          3.0692e-08,             0.75943,             0.63696,              0.6894,             0.28593,            0.078426,             0.12858,          3.1273e-08,             0.00307,             0.00307,             0.00307
                 422,            0.066403,            0.072402,          3.0477e-08,             0.76063,             0.65854,             0.69844,             0.28466,            0.077915,             0.12947,          3.1201e-08,           0.0030535,           0.0030535,           0.0030535
                 423,            0.069591,            0.075289,          3.0595e-08,             0.75887,             0.67917,             0.70402,             0.28663,             0.07718,             0.12866,          3.1145e-08,            0.003037,            0.003037,            0.003037
                 424,            0.067881,            0.077746,          3.0337e-08,              0.7594,              0.6721,             0.69812,             0.28538,            0.077486,              0.1279,          3.1078e-08,           0.0030205,           0.0030205,           0.0030205
                 425,            0.068091,            0.071836,          3.0351e-08,             0.74167,             0.67355,             0.69597,             0.28587,            0.077975,             0.12563,          3.0979e-08,            0.003004,            0.003004,            0.003004
                 426,            0.062442,            0.068394,          3.0331e-08,             0.77152,             0.66229,             0.70309,             0.28943,            0.077753,             0.12603,           3.102e-08,           0.0029875,           0.0029875,           0.0029875
                 427,            0.063213,            0.068259,          3.0161e-08,             0.76592,             0.67261,             0.70375,              0.2858,            0.077483,             0.12473,          3.0983e-08,            0.002971,            0.002971,            0.002971
                 428,            0.066125,            0.070328,          3.0439e-08,              0.7501,             0.65888,             0.68846,             0.28319,            0.078268,             0.12571,          3.1053e-08,           0.0029545,           0.0029545,           0.0029545
                 429,            0.068563,             0.07409,          3.0337e-08,              0.7453,             0.66229,             0.68624,             0.27935,            0.078771,             0.12558,          3.0934e-08,            0.002938,            0.002938,            0.002938
                 430,            0.064836,            0.066986,           3.032e-08,             0.74265,             0.66323,             0.68327,             0.28069,            0.079383,             0.12678,          3.0887e-08,           0.0029215,           0.0029215,           0.0029215
                 431,            0.068662,             0.07673,          3.0136e-08,             0.73905,              0.6642,             0.69328,             0.28315,            0.079062,              0.1262,          3.0811e-08,            0.002905,            0.002905,            0.002905
                 432,            0.064762,            0.070205,          3.0213e-08,             0.75826,             0.66041,             0.68889,             0.28051,            0.079339,             0.12788,          3.0974e-08,           0.0028885,           0.0028885,           0.0028885
                 433,            0.062212,             0.06728,          3.0279e-08,             0.73923,             0.65947,             0.67398,             0.28141,            0.079953,             0.12879,          3.1017e-08,            0.002872,            0.002872,            0.002872
                 434,            0.066977,            0.081241,          3.0316e-08,              0.7491,             0.66378,             0.68274,             0.28405,            0.079695,             0.12849,          3.0799e-08,           0.0028555,           0.0028555,           0.0028555
                 435,            0.065976,            0.076529,          3.0331e-08,             0.75298,               0.672,             0.69169,             0.28576,            0.079207,             0.12859,          3.0936e-08,            0.002839,            0.002839,            0.002839
                 436,            0.062999,            0.065789,          3.0482e-08,             0.76284,             0.66417,             0.69242,              0.2902,            0.078685,             0.12774,           3.104e-08,           0.0028225,           0.0028225,           0.0028225
                 437,            0.064309,             0.07261,          3.0546e-08,             0.75385,             0.65215,             0.68664,             0.28329,            0.079046,             0.12915,          3.1076e-08,            0.002806,            0.002806,            0.002806
                 438,            0.065555,            0.078549,          3.0377e-08,             0.74942,             0.64259,               0.686,             0.28559,            0.078349,              0.1268,           3.092e-08,           0.0027895,           0.0027895,           0.0027895
                 439,            0.065857,             0.07399,          3.0235e-08,             0.75296,             0.64728,             0.69191,              0.2886,            0.078103,             0.12648,          3.0808e-08,            0.002773,            0.002773,            0.002773
                 440,            0.064792,            0.070476,          3.0348e-08,             0.74708,             0.63732,             0.67974,             0.28253,            0.079181,             0.12759,          3.0862e-08,           0.0027565,           0.0027565,           0.0027565
                 441,            0.065586,            0.071595,          3.0296e-08,             0.73406,             0.65666,             0.68317,              0.2824,            0.079182,             0.12925,          3.0879e-08,             0.00274,             0.00274,             0.00274
                 442,            0.065729,            0.072332,          3.0199e-08,             0.76729,             0.63227,             0.68496,             0.28006,              0.0791,             0.13042,          3.0923e-08,           0.0027235,           0.0027235,           0.0027235
                 443,            0.066748,            0.074993,          3.0027e-08,             0.73478,              0.6651,             0.68267,              0.2814,            0.078608,             0.12767,          3.0723e-08,            0.002707,            0.002707,            0.002707
                 444,            0.066557,            0.068432,          2.9998e-08,             0.74162,              0.6543,             0.69369,             0.28657,            0.077752,             0.12678,          3.0765e-08,           0.0026905,           0.0026905,           0.0026905
                 445,            0.064456,            0.067371,          3.0254e-08,             0.74511,             0.65009,             0.69166,             0.29078,            0.077175,             0.12646,          3.0889e-08,            0.002674,            0.002674,            0.002674
                 446,            0.061293,            0.062738,          3.0301e-08,              0.7441,             0.66041,             0.69588,             0.28757,            0.077542,             0.12449,          3.0947e-08,           0.0026575,           0.0026575,           0.0026575
                 447,            0.066045,            0.074516,          3.0354e-08,             0.73894,             0.68105,             0.69422,             0.28701,            0.077211,             0.12345,          3.0801e-08,            0.002641,            0.002641,            0.002641
                 448,            0.066697,            0.078131,          3.0319e-08,             0.73387,             0.67824,             0.68999,             0.28589,            0.077604,             0.12291,          3.0814e-08,           0.0026245,           0.0026245,           0.0026245
                 449,            0.064974,            0.068338,          3.0333e-08,             0.75643,             0.65572,             0.69238,             0.28476,            0.077847,             0.12292,          3.0943e-08,            0.002608,            0.002608,            0.002608
                 450,            0.063152,            0.070111,          3.0378e-08,             0.77425,             0.65009,             0.69398,             0.28122,            0.078851,             0.12682,          3.1099e-08,           0.0025915,           0.0025915,           0.0025915
                 451,            0.065572,            0.071293,          3.0346e-08,             0.75205,             0.65726,             0.69252,             0.28485,            0.078481,              0.1256,          3.0996e-08,            0.002575,            0.002575,            0.002575
                 452,            0.061122,            0.066374,          3.0407e-08,             0.76199,             0.64634,             0.69368,             0.28365,             0.07859,             0.12616,          3.0999e-08,           0.0025585,           0.0025585,           0.0025585
                 453,            0.065524,            0.073634,           3.025e-08,             0.76321,             0.65008,             0.69285,             0.28802,            0.078187,             0.12562,          3.0941e-08,            0.002542,            0.002542,            0.002542
                 454,            0.065313,            0.066513,          3.0655e-08,             0.74944,             0.65666,             0.69395,             0.28409,            0.078916,             0.12785,          3.1005e-08,           0.0025255,           0.0025255,           0.0025255
                 455,            0.067316,            0.077497,          3.0368e-08,             0.74594,             0.65276,              0.6854,             0.28205,            0.078955,             0.12727,          3.1002e-08,            0.002509,            0.002509,            0.002509
                 456,            0.064423,            0.071033,          3.0441e-08,             0.73972,             0.66417,             0.68865,             0.28214,            0.079476,             0.12655,          3.1027e-08,           0.0024925,           0.0024925,           0.0024925
                 457,            0.065867,            0.072321,          3.0343e-08,             0.75596,             0.65965,             0.69377,             0.28589,            0.079222,             0.12663,          3.0933e-08,            0.002476,            0.002476,            0.002476
                 458,            0.065658,            0.068936,          3.0375e-08,             0.75095,             0.66886,             0.69506,             0.28596,            0.079013,             0.12773,          3.0935e-08,           0.0024595,           0.0024595,           0.0024595
